Date,Close
2021-07-09,22.709999084472656
2021-07-12,23.809999465942383
2021-07-13,23.209999084472656
2021-07-14,22.850000381469727
2021-07-15,23.3799991607666
2021-07-16,23.200000762939453
2021-07-19,22.18000030517578
2021-07-20,23.530000686645508
2021-07-21,23.700000762939453
2021-07-22,23.549999237060547
2021-07-23,23.93000030517578
2021-07-26,24.0
2021-07-27,23.799999237060547
2021-07-28,24.25
2021-07-29,24.479999542236328
2021-07-30,24.229999542236328
2021-08-02,24.639999389648438
2021-08-03,24.940000534057617
2021-08-04,24.969999313354492
2021-08-05,25.549999237060547
2021-08-06,25.579999923706055
2021-08-09,26.270000457763672
2021-08-10,25.479999542236328
2021-08-11,25.75
2021-08-12,26.15999984741211
2021-08-13,26.350000381469727
2021-08-16,25.81999969482422
2021-08-17,25.280000686645508
2021-08-18,24.739999771118164
2021-08-19,25.18000030517578
2021-08-20,25.469999313354492
2021-08-23,25.299999237060547
2021-08-24,25.469999313354492
2021-08-25,25.639999389648438
2021-08-26,25.520000457763672
2021-08-27,26.43000030517578
2021-08-30,26.5
2021-08-31,26.450000762939453
2021-09-01,26.399999618530273
2021-09-02,26.280000686645508
2021-09-03,25.790000915527344
2021-09-07,25.440000534057617
2021-09-08,25.729999542236328
2021-09-09,26.239999771118164
2021-09-10,25.860000610351562
2021-09-13,26.3700008392334
2021-09-14,26.229999542236328
2021-09-15,26.329999923706055
2021-09-16,26.360000610351562
2021-09-17,26.459999084472656
2021-09-20,25.920000076293945
2021-09-21,25.6200008392334
2021-09-22,25.09000015258789
2021-09-23,25.56999969482422
2021-09-24,25.239999771118164
2021-09-27,25.049999237060547
2021-09-28,24.43000030517578
2021-09-29,24.989999771118164
2021-09-30,25.079999923706055
2021-10-01,25.299999237060547
2021-10-04,25.170000076293945
2021-10-05,25.229999542236328
2021-10-06,25.1200008392334
2021-10-07,25.719999313354492
