Date,Close
2021-07-09,0.019999999552965164
2021-07-12,0.023250000551342964
2021-07-13,0.02500000037252903
2021-07-14,0.02500000037252903
2021-07-15,0.024000000208616257
2021-07-16,0.011099999770522118
2021-07-19,0.01128000020980835
2021-07-20,0.01128000020980835
2021-07-22,0.016759999096393585
2021-07-23,0.011099999770522118
2021-07-26,0.016790000721812248
2021-07-27,0.016790000721812248
2021-07-29,0.014209999702870846
2021-07-30,0.014209999702870846
2021-08-05,0.011099999770522118
2021-08-06,0.019700000062584877
2021-08-09,0.019700000062584877
2021-08-10,0.019700000062584877
2021-08-19,0.009399999864399433
2021-08-20,0.009600000455975533
2021-08-23,0.015699999406933784
2021-08-24,0.015699999406933784
2021-08-25,0.02290000021457672
2021-08-26,0.009999999776482582
2021-08-27,0.009999999776482582
2021-08-30,0.007400000002235174
2021-08-31,0.005859999917447567
2021-09-01,0.005900000222027302
2021-09-02,0.005900000222027302
2021-09-10,0.005400000140070915
2021-09-13,0.005400000140070915
2021-09-20,0.012649999931454659
2021-09-21,0.012649999931454659
