Date,Close
2021-07-09,49.2599983215332
2021-07-12,49.75
2021-07-13,49.06999969482422
2021-07-14,49.81999969482422
2021-07-15,50.2400016784668
2021-07-16,50.5099983215332
2021-07-19,48.83000183105469
2021-07-20,50.560001373291016
2021-07-21,50.220001220703125
2021-07-22,49.90999984741211
2021-07-23,50.31999969482422
2021-07-26,50.189998626708984
2021-07-27,50.93000030517578
2021-07-28,50.08000183105469
2021-07-29,50.130001068115234
2021-07-30,50.310001373291016
2021-08-02,50.150001525878906
2021-08-03,49.54999923706055
2021-08-04,49.0
2021-08-05,49.7599983215332
2021-08-06,49.70000076293945
2021-08-09,48.97999954223633
2021-08-10,48.27000045776367
2021-08-11,48.83000183105469
2021-08-12,48.93000030517578
2021-08-13,48.7400016784668
2021-08-16,48.540000915527344
2021-08-17,48.5099983215332
2021-08-18,48.75
2021-08-19,48.439998626708984
2021-08-20,48.97999954223633
2021-08-23,48.790000915527344
2021-08-24,48.939998626708984
2021-08-25,49.31999969482422
2021-08-26,49.849998474121094
2021-08-27,50.650001525878906
2021-08-30,51.02000045776367
2021-08-31,50.849998474121094
2021-09-01,51.439998626708984
2021-09-02,51.93000030517578
2021-09-03,51.9900016784668
2021-09-07,50.939998626708984
2021-09-08,51.400001525878906
2021-09-09,50.75
2021-09-10,49.880001068115234
2021-09-13,50.68000030517578
2021-09-14,50.15999984741211
2021-09-15,49.5
2021-09-16,49.560001373291016
2021-09-17,48.709999084472656
2021-09-20,48.970001220703125
2021-09-21,48.970001220703125
2021-09-22,49.43000030517578
2021-09-23,50.13999938964844
2021-09-24,49.810001373291016
2021-09-27,49.630001068115234
2021-09-28,49.58000183105469
2021-09-29,50.0
2021-09-30,48.45000076293945
2021-10-01,49.310001373291016
2021-10-04,50.91999816894531
2021-10-05,50.36000061035156
2021-10-06,50.91999816894531
2021-10-07,50.880001068115234
