Date,Close
2021-07-09,21.34000015258789
2021-07-12,21.049999237060547
2021-07-13,21.049999237060547
2021-07-14,21.389999389648438
2021-07-15,21.1299991607666
2021-07-16,20.860000610351562
2021-07-19,20.639999389648438
2021-07-20,20.940000534057617
2021-07-21,21.309999465942383
2021-07-22,21.329999923706055
2021-07-23,21.729999542236328
2021-07-26,21.709999084472656
2021-07-27,21.709999084472656
2021-07-28,21.850000381469727
2021-07-29,21.920000076293945
2021-07-30,22.1200008392334
2021-08-02,22.270000457763672
2021-08-03,22.8799991607666
2021-08-04,22.639999389648438
2021-08-05,22.579999923706055
2021-08-06,22.809999465942383
2021-08-09,22.8799991607666
2021-08-10,22.780000686645508
2021-08-11,22.989999771118164
2021-08-12,23.31999969482422
2021-08-13,23.6299991607666
2021-08-16,23.399999618530273
2021-08-17,23.559999465942383
2021-08-18,23.479999542236328
2021-08-19,23.549999237060547
2021-08-20,23.8799991607666
2021-08-23,24.100000381469727
2021-08-24,23.8799991607666
2021-08-25,23.979999542236328
2021-08-26,23.65999984741211
2021-08-27,23.729999542236328
2021-08-30,23.719999313354492
2021-08-31,23.81999969482422
2021-09-01,23.549999237060547
2021-09-02,23.700000762939453
2021-09-03,24.030000686645508
2021-09-07,23.43000030517578
2021-09-08,23.190000534057617
2021-09-09,22.93000030517578
2021-09-10,22.989999771118164
2021-09-13,22.959999084472656
2021-09-14,23.010000228881836
2021-09-15,23.3700008392334
2021-09-16,23.09000015258789
2021-09-17,22.850000381469727
2021-09-20,22.760000228881836
2021-09-21,23.1200008392334
2021-09-22,23.270000457763672
2021-09-23,23.729999542236328
2021-09-24,23.68000030517578
2021-09-27,22.899999618530273
2021-09-28,22.09000015258789
2021-09-29,22.479999542236328
2021-09-30,22.25
2021-10-01,22.329999923706055
2021-10-04,22.149999618530273
2021-10-05,22.75
2021-10-06,22.450000762939453
2021-10-07,22.78499984741211
