Date,Close
2021-07-09,13700.0
2021-07-12,41.79999923706055
2021-07-13,44.20000076293945
2021-07-14,44.20000076293945
2021-07-15,44.099998474121094
2021-07-16,2.7799999713897705
2021-07-20,41.79999923706055
2021-07-23,2.859999895095825
2021-07-26,41.900001525878906
2021-07-27,42.5
2021-07-28,43.70000076293945
2021-07-29,43.70000076293945
2021-07-30,2.759999990463257
2021-08-02,43.5
2021-08-03,43.79999923706055
2021-08-04,43.79999923706055
2021-08-05,44.70000076293945
2021-08-06,2.880000114440918
2021-08-09,46.599998474121094
2021-08-10,2.819999933242798
2021-08-11,2.799999952316284
2021-08-12,44.5
2021-08-13,2.8399999141693115
2021-08-16,43.5
2021-08-17,43.0
2021-08-18,2.819999933242798
2021-08-20,2.819999933242798
2021-08-23,13800.0
2021-08-24,42.70000076293945
2021-08-25,41.79999923706055
2021-08-26,42.5
2021-08-27,2.799999952316284
2021-08-30,43.20000076293945
2021-08-31,42.79999923706055
2021-09-01,42.20000076293945
2021-09-02,14000.0
2021-09-07,2.880000114440918
2021-09-08,43.79999923706055
2021-09-09,43.79999923706055
2021-09-10,2.9000000953674316
2021-09-13,41.900001525878906
2021-09-14,41.5
2021-09-15,2.940000057220459
2021-09-16,42.5
2021-09-17,3.140000104904175
2021-09-20,3.180000066757202
2021-09-21,42.20000076293945
2021-09-22,42.0
2021-09-23,3.2799999713897705
2021-09-24,3.2200000286102295
2021-09-27,42.20000076293945
2021-09-28,3.200000047683716
2021-09-29,3.200000047683716
2021-10-01,3.180000066757202
2021-10-04,41.20000076293945
2021-10-05,40.599998474121094
2021-10-06,39.400001525878906
